MyDay,NENAME,S1_mode_combined_attach_request_times_SEQ,S1_mode_combined_attach_success_times_SEQ
2020/10/21 20:00,MME2BEL,449850,306450
2020/10/21 21:00,MME2BEL,434027,294580
2020/10/21 22:00,MME2BEL,420132,283331
2020/10/21 23:00,MME2BEL,396873,263923
2020/10/22 0:00,MME2BEL,367158,239882
2020/10/22 1:00,MME2BEL,335940,204525
2020/10/22 2:00,MME2BEL,305979,186288
2020/10/22 3:00,MME2BEL,291997,174924
2020/10/22 4:00,MME2BEL,287623,170604
2020/10/22 5:00,MME2BEL,289616,175186
2020/10/22 6:00,MME2BEL,309261,197169
2020/10/22 7:00,MME2BEL,343188,224312
2020/10/22 8:00,MME2BEL,367940,246546
2020/10/22 9:00,MME2BEL,383425,261132
2020/10/22 10:00,MME2BEL,407404,275162
2020/10/22 11:00,MME2BEL,421754,283821
2020/10/22 12:00,MME2BEL,425151,286084
2020/10/22 13:00,MME2BEL,425053,284531
2020/10/22 14:00,MME2BEL,423846,284241
2020/10/22 15:00,MME2BEL,418413,279587
2020/10/22 16:00,MME2BEL,421498,282667
2020/10/22 17:00,MME2BEL,426314,285814
2020/10/22 18:00,MME2BEL,434905,293881
2020/10/22 19:00,MME2BEL,443183,302190
2020/10/22 20:00,MME2BEL,451186,310569
2020/10/22 21:00,MME2BEL,440583,300508
2020/10/22 22:00,MME2BEL,430842,293082
2020/10/22 23:00,MME2BEL,412985,278083
2020/10/23 0:00,MME2BEL,388482,259010
2020/10/23 1:00,MME2BEL,335352,210399
2020/10/23 2:00,MME2BEL,315925,198365
2020/10/23 3:00,MME2BEL,293030,177108
2020/10/23 4:00,MME2BEL,290715,174919
2020/10/23 5:00,MME2BEL,289921,175574
2020/10/23 6:00,MME2BEL,316972,203211
2020/10/23 7:00,MME2BEL,346245,228410
2020/10/23 8:00,MME2BEL,376516,253857
2020/10/23 9:00,MME2BEL,391064,263293
2020/10/23 10:00,MME2BEL,411161,277170
2020/10/23 11:00,MME2BEL,418417,283905
2020/10/23 12:00,MME2BEL,426413,288471
2020/10/23 13:00,MME2BEL,426347,286478
2020/10/23 14:00,MME2BEL,427925,287975
2020/10/23 15:00,MME2BEL,419404,282702
2020/10/23 16:00,MME2BEL,419085,281722
2020/10/23 17:00,MME2BEL,419008,281533
2020/10/23 18:00,MME2BEL,422132,283853
2020/10/23 19:00,MME2BEL,433230,293327
2020/10/23 20:00,MME2BEL,440965,299951
2020/10/23 21:00,MME2BEL,437192,295337
2020/10/23 22:00,MME2BEL,423462,286711
2020/10/23 23:00,MME2BEL,400463,267784
2020/10/24 0:00,MME2BEL,375530,243671
2020/10/24 1:00,MME2BEL,337048,212369
2020/10/24 2:00,MME2BEL,312820,192763
2020/10/24 3:00,MME2BEL,294881,179171
2020/10/24 4:00,MME2BEL,282797,170873
2020/10/24 5:00,MME2BEL,285864,171335
2020/10/24 6:00,MME2BEL,299655,187381
2020/10/24 7:00,MME2BEL,325460,208074
2020/10/24 8:00,MME2BEL,355090,233961
2020/10/24 9:00,MME2BEL,379503,256048
2020/10/24 10:00,MME2BEL,396809,268040
2020/10/24 11:00,MME2BEL,401854,273832
2020/10/24 12:00,MME2BEL,411543,275228
2020/10/24 13:00,MME2BEL,410866,274803
2020/10/24 14:00,MME2BEL,401506,270930
2020/10/24 15:00,MME2BEL,404108,268355
2020/10/24 16:00,MME2BEL,404735,268731
2020/10/24 17:00,MME2BEL,406624,272791
2020/10/24 18:00,MME2BEL,409101,273810
2020/10/24 19:00,MME2BEL,422931,285000
2020/10/24 20:00,MME2BEL,435367,296799
2020/10/24 21:00,MME2BEL,427479,291081
2020/10/24 22:00,MME2BEL,412504,277819
2020/10/24 23:00,MME2BEL,398754,265065
2020/10/25 0:00,MME2BEL,385623,253228
2020/10/25 1:00,MME2BEL,356013,227260
2020/10/25 2:00,MME2BEL,328656,205868
2020/10/25 3:00,MME2BEL,309344,191314
2020/10/25 4:00,MME2BEL,292400,178062
2020/10/25 5:00,MME2BEL,289547,175164
2020/10/25 6:00,MME2BEL,290358,179901
2020/10/25 7:00,MME2BEL,306090,192560
2020/10/25 8:00,MME2BEL,333413,215223
2020/10/25 9:00,MME2BEL,362892,241728
2020/10/25 10:00,MME2BEL,391125,265561
2020/10/25 11:00,MME2BEL,406408,274979
2020/10/25 12:00,MME2BEL,417839,282242
2020/10/25 13:00,MME2BEL,415615,281600
2020/10/25 14:00,MME2BEL,414735,280682
2020/10/25 15:00,MME2BEL,413360,279680
2020/10/25 16:00,MME2BEL,411856,278396
2020/10/25 17:00,MME2BEL,418792,283351
2020/10/25 18:00,MME2BEL,430824,294934
2020/10/25 19:00,MME2BEL,447259,309466
2020/10/25 20:00,MME2BEL,450670,313903
2020/10/25 21:00,MME2BEL,450864,311804
2020/10/25 22:00,MME2BEL,440018,300384
2020/10/25 23:00,MME2BEL,413764,279056
2020/10/19 0:00,MME2CLI,332050,215138
2020/10/19 1:00,MME2CLI,304123,190490
2020/10/19 2:00,MME2CLI,280915,170990
2020/10/19 3:00,MME2CLI,272363,165262
2020/10/19 4:00,MME2CLI,260706,156552
2020/10/19 5:00,MME2CLI,269539,164812
2020/10/19 6:00,MME2CLI,286427,179781
2020/10/19 7:00,MME2CLI,318072,208043
2020/10/19 8:00,MME2CLI,334533,220150
2020/10/19 9:00,MME2CLI,350262,234620
2020/10/19 10:00,MME2CLI,357092,236154
2020/10/19 11:00,MME2CLI,368802,246294
2020/10/19 12:00,MME2CLI,372307,246001
2020/10/19 13:00,MME2CLI,376408,251106
2020/10/19 14:00,MME2CLI,370113,245099
2020/10/19 15:00,MME2CLI,372511,248029
2020/10/19 16:00,MME2CLI,367480,245141
2020/10/19 17:00,MME2CLI,378999,254214
2020/10/19 18:00,MME2CLI,374281,249959
2020/10/19 19:00,MME2CLI,391342,262594
2020/10/19 20:00,MME2CLI,391537,262977
2020/10/19 21:00,MME2CLI,389732,264516
2020/10/19 22:00,MME2CLI,379650,252902
2020/10/19 23:00,MME2CLI,427937,305431
2020/10/20 0:00,MME2CLI,397129,278076
2020/10/20 1:00,MME2CLI,321066,207265
2020/10/20 2:00,MME2CLI,296741,186905
2020/10/20 3:00,MME2CLI,281041,175055
2020/10/20 4:00,MME2CLI,272015,167666
2020/10/20 5:00,MME2CLI,272940,172010
2020/10/20 6:00,MME2CLI,294430,188911
2020/10/20 7:00,MME2CLI,320061,208988
2020/10/20 8:00,MME2CLI,352742,238457
2020/10/20 9:00,MME2CLI,357937,239300
2020/10/20 10:00,MME2CLI,371212,250097
2020/10/20 11:00,MME2CLI,379713,255527
2020/10/20 12:00,MME2CLI,390722,262378
2020/10/20 13:00,MME2CLI,387622,257006
2020/10/20 14:00,MME2CLI,387158,257238
2020/10/20 15:00,MME2CLI,381561,253123
2020/10/20 16:00,MME2CLI,379179,250351
2020/10/20 17:00,MME2CLI,387423,255399
2020/10/20 18:00,MME2CLI,390181,260706
2020/10/20 19:00,MME2CLI,400900,268908
2020/10/20 20:00,MME2CLI,397997,268902
2020/10/20 21:00,MME2CLI,390668,261285
2020/10/20 22:00,MME2CLI,378148,252205
2020/10/20 23:00,MME2CLI,363272,240919
2020/10/21 0:00,MME2CLI,327442,210308
2020/10/21 1:00,MME2CLI,338233,187093
2020/10/21 2:00,MME2CLI,765481,169926
2020/10/21 3:00,MME2CLI,265502,158022
2020/10/21 4:00,MME2CLI,261377,155568
2020/10/21 5:00,MME2CLI,261231,157227
2020/10/21 6:00,MME2CLI,288494,181234
2020/10/21 7:00,MME2CLI,315703,204236
2020/10/21 8:00,MME2CLI,342573,226155
2020/10/21 9:00,MME2CLI,356667,236750
2020/10/21 10:00,MME2CLI,366806,246699
2020/10/21 11:00,MME2CLI,373652,249964
2020/10/21 12:00,MME2CLI,383997,258385
2020/10/21 13:00,MME2CLI,380778,254471
2020/10/21 14:00,MME2CLI,381904,253969
2020/10/21 15:00,MME2CLI,375024,247116
2020/10/21 16:00,MME2CLI,381089,252049
2020/10/21 17:00,MME2CLI,380955,253751
2020/10/21 18:00,MME2CLI,384580,256850
2020/10/21 19:00,MME2CLI,398203,269568
2020/10/21 20:00,MME2CLI,402586,272216
2020/10/21 21:00,MME2CLI,394168,267048
2020/10/21 22:00,MME2CLI,377026,251755
2020/10/21 23:00,MME2CLI,355884,233630
2020/10/22 0:00,MME2CLI,327640,210795
2020/10/22 1:00,MME2CLI,299355,182242
2020/10/22 2:00,MME2CLI,275783,165794
2020/10/22 3:00,MME2CLI,265109,157876
2020/10/22 4:00,MME2CLI,258334,152705
2020/10/22 5:00,MME2CLI,261085,156850
2020/10/22 6:00,MME2CLI,280008,174643
2020/10/22 7:00,MME2CLI,307868,201031
2020/10/22 8:00,MME2CLI,330968,219056
2020/10/22 9:00,MME2CLI,345865,234800
2020/10/22 10:00,MME2CLI,366613,247418
2020/10/22 11:00,MME2CLI,382616,256698
2020/10/22 12:00,MME2CLI,386279,260273
2020/10/22 13:00,MME2CLI,390639,262394
2020/10/22 14:00,MME2CLI,386870,256244
2020/10/22 15:00,MME2CLI,385552,257616
2020/10/22 16:00,MME2CLI,384456,256364
2020/10/22 17:00,MME2CLI,390065,261210
2020/10/22 18:00,MME2CLI,392780,263932
2020/10/22 19:00,MME2CLI,405298,276977
2020/10/22 20:00,MME2CLI,410919,280169
2020/10/22 21:00,MME2CLI,401597,275014
2020/10/22 22:00,MME2CLI,389683,263718
2020/10/22 23:00,MME2CLI,374707,251629
2020/10/23 0:00,MME2CLI,354538,234971
2020/10/23 1:00,MME2CLI,306260,194939
2020/10/23 2:00,MME2CLI,288663,177858
2020/10/23 3:00,MME2CLI,271442,163703
2020/10/23 4:00,MME2CLI,265315,161604
2020/10/23 5:00,MME2CLI,266858,163878
2020/10/23 6:00,MME2CLI,290951,185375
2020/10/23 7:00,MME2CLI,319902,210788
2020/10/23 8:00,MME2CLI,339056,227609
2020/10/23 9:00,MME2CLI,358603,242050
2020/10/23 10:00,MME2CLI,373240,252700
2020/10/23 11:00,MME2CLI,382926,258186
2020/10/23 12:00,MME2CLI,388194,261160
2020/10/23 13:00,MME2CLI,388036,258871
2020/10/23 14:00,MME2CLI,383211,256288
2020/10/23 15:00,MME2CLI,377797,252400
2020/10/23 16:00,MME2CLI,382494,255309
2020/10/23 17:00,MME2CLI,384029,258824
2020/10/23 18:00,MME2CLI,385255,257211
2020/10/23 19:00,MME2CLI,395427,265128
2020/10/23 20:00,MME2CLI,400555,272454
2020/10/23 21:00,MME2CLI,393829,266317
2020/10/23 22:00,MME2CLI,381666,258432
2020/10/23 23:00,MME2CLI,363659,242575
2020/10/24 0:00,MME2CLI,339071,221711
2020/10/24 1:00,MME2CLI,307880,194709
2020/10/24 2:00,MME2CLI,285478,176418
2020/10/24 3:00,MME2CLI,273714,165838
2020/10/24 4:00,MME2CLI,259304,155053
2020/10/24 5:00,MME2CLI,259542,157263
2020/10/24 6:00,MME2CLI,269512,167633
2020/10/24 7:00,MME2CLI,295026,187730
2020/10/24 8:00,MME2CLI,320770,209663
2020/10/24 9:00,MME2CLI,345352,230041
2020/10/24 10:00,MME2CLI,363863,244204
2020/10/24 11:00,MME2CLI,368282,251928
2020/10/24 12:00,MME2CLI,376758,251286
2020/10/24 13:00,MME2CLI,377276,249954
2020/10/24 14:00,MME2CLI,365136,246356
2020/10/24 15:00,MME2CLI,371519,247074
2020/10/24 16:00,MME2CLI,368963,245333
2020/10/24 17:00,MME2CLI,372588,247073
2020/10/24 18:00,MME2CLI,375716,250655
2020/10/24 19:00,MME2CLI,383084,258417
2020/10/24 20:00,MME2CLI,391859,263767
2020/10/24 21:00,MME2CLI,387977,261718
2020/10/24 22:00,MME2CLI,375849,251391
2020/10/24 23:00,MME2CLI,364198,242047
2020/10/25 0:00,MME2CLI,348037,228150
2020/10/25 1:00,MME2CLI,320866,205924
2020/10/25 2:00,MME2CLI,300583,186297
2020/10/25 3:00,MME2CLI,284536,173559
2020/10/25 4:00,MME2CLI,272342,163309
2020/10/25 5:00,MME2CLI,265307,159627
2020/10/25 6:00,MME2CLI,268551,162786
2020/10/25 7:00,MME2CLI,282106,177167
2020/10/25 8:00,MME2CLI,302339,197044
2020/10/25 9:00,MME2CLI,331076,221880
2020/10/25 10:00,MME2CLI,359098,243247
2020/10/25 11:00,MME2CLI,370121,251031
2020/10/25 12:00,MME2CLI,376567,254683
2020/10/25 13:00,MME2CLI,373958,251744
2020/10/25 14:00,MME2CLI,379197,255920
2020/10/25 15:00,MME2CLI,380617,256531
2020/10/25 16:00,MME2CLI,374931,251691
2020/10/25 17:00,MME2CLI,381290,258460
2020/10/25 18:00,MME2CLI,388382,264018
2020/10/25 19:00,MME2CLI,405426,279409
2020/10/25 20:00,MME2CLI,414273,287431
2020/10/25 21:00,MME2CLI,410711,283913
2020/10/25 22:00,MME2CLI,400743,272866
2020/10/25 23:00,MME2CLI,379973,255863
2020/10/19 0:00,MME2MUN,341525,214730
2020/10/19 1:00,MME2MUN,309325,189964
2020/10/19 2:00,MME2MUN,289083,170466
2020/10/19 3:00,MME2MUN,277875,163420
2020/10/19 4:00,MME2MUN,268073,154838
2020/10/19 5:00,MME2MUN,272578,163309
2020/10/19 6:00,MME2MUN,292550,180593
2020/10/19 7:00,MME2MUN,325510,208469
2020/10/19 8:00,MME2MUN,344315,222308
2020/10/19 9:00,MME2MUN,363943,238971
2020/10/19 10:00,MME2MUN,378253,244439
2020/10/19 11:00,MME2MUN,392013,255799
2020/10/19 12:00,MME2MUN,390279,253814
2020/10/19 13:00,MME2MUN,390637,256083
2020/10/19 14:00,MME2MUN,385479,251282
2020/10/19 15:00,MME2MUN,390161,253526
2020/10/19 16:00,MME2MUN,389723,253709
2020/10/19 17:00,MME2MUN,397245,261636
2020/10/19 18:00,MME2MUN,395480,259654
2020/10/19 19:00,MME2MUN,409724,268875
2020/10/19 20:00,MME2MUN,407299,268306
2020/10/19 21:00,MME2MUN,402926,266721
2020/10/19 22:00,MME2MUN,389409,254834
2020/10/19 23:00,MME2MUN,445550,316039
2020/10/20 0:00,MME2MUN,414915,286703
2020/10/20 1:00,MME2MUN,330846,209438
2020/10/20 2:00,MME2MUN,307931,191036
2020/10/20 3:00,MME2MUN,294537,179557
2020/10/20 4:00,MME2MUN,281756,170145
2020/10/20 5:00,MME2MUN,285247,174617
2020/10/20 6:00,MME2MUN,307851,194207
2020/10/20 7:00,MME2MUN,336231,217553
2020/10/20 8:00,MME2MUN,367936,242806
2020/10/20 9:00,MME2MUN,369627,243879
2020/10/20 10:00,MME2MUN,388662,256405
2020/10/20 11:00,MME2MUN,397736,261450
2020/10/20 12:00,MME2MUN,408686,268276
2020/10/20 13:00,MME2MUN,403343,263691
2020/10/20 14:00,MME2MUN,396968,257974
2020/10/20 15:00,MME2MUN,394210,256990
2020/10/20 16:00,MME2MUN,392973,254460
2020/10/20 17:00,MME2MUN,399204,258997
2020/10/20 18:00,MME2MUN,399821,260160
2020/10/20 19:00,MME2MUN,412741,272038
2020/10/20 20:00,MME2MUN,412845,272507
2020/10/20 21:00,MME2MUN,401400,265756
2020/10/20 22:00,MME2MUN,385437,252473
2020/10/20 23:00,MME2MUN,369060,239289
2020/10/21 0:00,MME2MUN,336736,212287
2020/10/21 1:00,MME2MUN,342873,188273
2020/10/21 2:00,MME2MUN,794440,168389
2020/10/21 3:00,MME2MUN,270227,156020
2020/10/21 4:00,MME2MUN,266964,155990
2020/10/21 5:00,MME2MUN,268047,156076
2020/10/21 6:00,MME2MUN,295608,181154
2020/10/21 7:00,MME2MUN,323536,205161
2020/10/21 8:00,MME2MUN,350722,227303
2020/10/21 9:00,MME2MUN,367929,238582
2020/10/21 10:00,MME2MUN,389924,251049
2020/10/21 11:00,MME2MUN,390166,255547
2020/10/21 12:00,MME2MUN,397757,261326
2020/10/21 13:00,MME2MUN,397663,260376
2020/10/21 14:00,MME2MUN,397790,257301
2020/10/21 15:00,MME2MUN,390836,254043
2020/10/21 16:00,MME2MUN,389691,252836
2020/10/21 17:00,MME2MUN,396709,258258
2020/10/21 18:00,MME2MUN,401104,261256
2020/10/21 19:00,MME2MUN,412920,275220
2020/10/21 20:00,MME2MUN,420094,279421
2020/10/21 21:00,MME2MUN,406588,272485
2020/10/21 22:00,MME2MUN,394209,260231
2020/10/21 23:00,MME2MUN,367673,240781
2020/10/22 0:00,MME2MUN,342304,219647
2020/10/22 1:00,MME2MUN,309883,185907
2020/10/22 2:00,MME2MUN,285742,168426
2020/10/22 3:00,MME2MUN,272331,160261
2020/10/22 4:00,MME2MUN,262971,152917
2020/10/22 5:00,MME2MUN,268498,158676
2020/10/22 6:00,MME2MUN,289826,178559
2020/10/22 7:00,MME2MUN,317336,203678
2020/10/22 8:00,MME2MUN,341399,221514
2020/10/22 9:00,MME2MUN,355870,236017
2020/10/22 10:00,MME2MUN,378647,247565
2020/10/22 11:00,MME2MUN,393097,257414
2020/10/22 12:00,MME2MUN,397855,260071
2020/10/22 13:00,MME2MUN,403014,263421
2020/10/22 14:00,MME2MUN,399130,260812
2020/10/22 15:00,MME2MUN,393271,255993
2020/10/22 16:00,MME2MUN,394807,258901
2020/10/22 17:00,MME2MUN,400101,262868
2020/10/22 18:00,MME2MUN,402246,265399
2020/10/22 19:00,MME2MUN,414729,276021
2020/10/22 20:00,MME2MUN,417146,280931
2020/10/22 21:00,MME2MUN,410440,275928
2020/10/22 22:00,MME2MUN,398985,267470
2020/10/22 23:00,MME2MUN,378352,250585
2020/10/23 0:00,MME2MUN,358220,232628
2020/10/23 1:00,MME2MUN,312685,192514
2020/10/23 2:00,MME2MUN,292732,177304
2020/10/23 3:00,MME2MUN,274111,161474
2020/10/23 4:00,MME2MUN,269348,156586
2020/10/23 5:00,MME2MUN,267971,159063
2020/10/23 6:00,MME2MUN,294403,182545
2020/10/23 7:00,MME2MUN,323083,208190
2020/10/23 8:00,MME2MUN,345983,226765
2020/10/23 9:00,MME2MUN,365581,239097
2020/10/23 10:00,MME2MUN,382708,250570
2020/10/23 11:00,MME2MUN,392912,255850
2020/10/23 12:00,MME2MUN,396348,259263
2020/10/23 13:00,MME2MUN,392948,255662
2020/10/23 14:00,MME2MUN,393023,254889
2020/10/23 15:00,MME2MUN,391461,254716
2020/10/23 16:00,MME2MUN,393486,257187
2020/10/23 17:00,MME2MUN,398011,260579
2020/10/23 18:00,MME2MUN,398723,260867
2020/10/23 19:00,MME2MUN,405023,265875
2020/10/23 20:00,MME2MUN,410627,272373
2020/10/23 21:00,MME2MUN,402550,266363
2020/10/23 22:00,MME2MUN,391432,256162
2020/10/23 23:00,MME2MUN,369959,241613
2020/10/24 0:00,MME2MUN,345510,219534
2020/10/24 1:00,MME2MUN,313502,192878
2020/10/24 2:00,MME2MUN,289503,172230
2020/10/24 3:00,MME2MUN,274098,159873
2020/10/24 4:00,MME2MUN,262701,151896
2020/10/24 5:00,MME2MUN,263372,153640
2020/10/24 6:00,MME2MUN,272820,165716
2020/10/24 7:00,MME2MUN,298126,185266
2020/10/24 8:00,MME2MUN,325500,209920
2020/10/24 9:00,MME2MUN,350769,230500
2020/10/24 10:00,MME2MUN,370804,240118
2020/10/24 11:00,MME2MUN,375603,248537
2020/10/24 12:00,MME2MUN,385639,249337
2020/10/24 13:00,MME2MUN,384976,249500
2020/10/24 14:00,MME2MUN,372693,246072
2020/10/24 15:00,MME2MUN,376512,242399
2020/10/24 16:00,MME2MUN,376409,243092
2020/10/24 17:00,MME2MUN,383638,250063
2020/10/24 18:00,MME2MUN,387458,251949
2020/10/24 19:00,MME2MUN,396107,262280
2020/10/24 20:00,MME2MUN,409727,271241
2020/10/24 21:00,MME2MUN,398406,263788
2020/10/24 22:00,MME2MUN,386778,253495
2020/10/24 23:00,MME2MUN,373830,242793
2020/10/25 0:00,MME2MUN,355280,225644
2020/10/25 1:00,MME2MUN,323152,200858
2020/10/25 2:00,MME2MUN,300770,181652
2020/10/25 3:00,MME2MUN,285056,169858
2020/10/25 4:00,MME2MUN,268009,157349
2020/10/25 5:00,MME2MUN,265306,156125
2020/10/25 6:00,MME2MUN,267187,160270
2020/10/25 7:00,MME2MUN,283862,173497
2020/10/25 8:00,MME2MUN,308654,194894
2020/10/25 9:00,MME2MUN,334336,219960
2020/10/25 10:00,MME2MUN,360075,237639
2020/10/25 11:00,MME2MUN,374389,248940
2020/10/25 12:00,MME2MUN,383397,252130
2020/10/25 13:00,MME2MUN,385595,252947
2020/10/25 14:00,MME2MUN,382174,252242
2020/10/25 15:00,MME2MUN,382186,251549
2020/10/25 16:00,MME2MUN,379629,248658
2020/10/25 17:00,MME2MUN,386332,253619
2020/10/25 18:00,MME2MUN,393571,262638
2020/10/25 19:00,MME2MUN,409743,275809
2020/10/25 20:00,MME2MUN,418302,282541
2020/10/25 21:00,MME2MUN,414737,278334
2020/10/25 22:00,MME2MUN,400601,267129
2020/10/25 23:00,MME2MUN,386946,255315
